id,pool,user,collateralReserve,collateralAmount,principalReserve,principalAmount,liquidator,timestamp
14965826:35:0x8ddd62b0e0b5bb17da029068c15972e4204421850558f697d380c5dcdf437d1a:157:157,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc106102a2de3105dea6cb2401eb00efe5dc0ce59,WETH,976616188656462900,USDT,1036401969,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270690
14965826:25:0x250289cb5f59f33eb5c8cb2a69905146951d1b3c1529da9d16c315498e21d36b:143:143,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x67e326ed4972650fbc9541b81a57ded004f3e4ee,WETH,800236515359763300,USDT,849224813,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270690
14965826:24:0x9ca41c7713e15a6b65a54b3974464bb0791e57a802ce1e8ae6933429c7ecee9a:134:134,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xeb95ff72eab9e8d8fdb545fe15587accf410b42e,WETH,659714772330575808,USDC,698017553,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270690
14965826:23:0x5108b0f1b76015214862662925e872d95dc6276f689266cdd60a767ea5c66cdf:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb77f9d8c863cc2dd68e517d611faea4a5b119bf8,STETH,662963529508475823,USDC,645398178,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270690
14965826:1:0xbd121ccc29e7a4fda3b817fb5e084f5727271e24d612c87e750c5d7bf40e07cb:15:15,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa1025868e2a0455b9b17792fd434273884102d38,WBTC,51546397,PAX,10052547261423221236275,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270690
14965824:113:0xce62a7b11fb4a4edb811629c04fc291b52299fcfdc80697948f38660837d0de0:309:309,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7355003ff9c2072423c3dc07eccb4a832232d25e,WBTC,3779976,USDC,732647754,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270659
14965824:111:0x1a4565ea180ab423b84d361197b9421126249969392ec90079649c4cf905071c:302:302,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5562579f9a914409e7b9fd168e453a5e9ca40af9,WETH,956825752472916480,USDC,1012378680,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270659
14965824:10:0x72d87b6b4c564bb75cfaf998bb187b45a35be3559d7a1bb337f8a77cb8322c21:109:109,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1c543b5280f2bcf2d7d6577b1c759e495b5c9c28,STETH,997607071175329587,USDC,971175272,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655270659
14965802:98:0x2f4c8a1d003fb9e7474fed18f89e3f1c4f18eeb9e370efc6b6b05aba20c3d2a9:177:177,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x11bf738d728c4b41c8053a27ef0af112d2981462,WETH,607776854484421301,USDC,650485292,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270251
14965802:97:0x18ac48bba6fbc8346339851201b016307aa12b93fd667786085d2d263d16c514:170:170,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xab0ac9dfe6913210b30f8b7b40c0f78c74e5d166,WETH,612612611194935309,USDC,655660857,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655270251
14965802:52:0x35d7ba2fa4fd518b66c61d13ff4af4d40608ef4c6fb9d78d4119b0e9d212ce29:69:69,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3607ece5b75ff52b1fd151ab9adca653d16f549e,MANA,1064708587430275929136,USDC,757079599,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655270251
14965760:29:0xb0d3957d5f1331aef77ab8c3f942c9f6bb8ed4352061494d0ab530ee220efb3b:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcaaa563ef3ee9e351462e2c23b9261697f0ceafd,LINK,57094753553578637249,USDT,344092956,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655269544
14965706:17:0x67a6aadea185e5a3a5de86f6712f3f37b1b5a1aef8348792d36c606c0ec14d77:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9bf1b39fa47cfe771d9d128e8ffe3df9fb50eced,WETH,379225761909687897,DAI,410125871383304798208,0x8472ee188899569cf6ef42bb2038facae66972d2,1655268678
14965650:139:0x545ad49fe973e4d8761c78168bf286e5f945f67654faa5da9850ce5ec42fb6a9:188:188,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2330b2aaa7d8277df874b35ff85682f4576011ef,WETH,370117374616090584,USDC,400580286,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267850
14965647:4:0xb27ea67f8cddad4f6d68ece5ad6a3a0c47fe5d8d2b3518b06055fcc11b43146f:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3f0abee07a51047104ae40ac77dd2d93adf6ac19,ZRX,2893190055219097965667,PAX,641575306848296457211,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655267828
14965617:12:0xa5b321455b9809ab9f887f44ea746d81e2d500d999d71e05cb5ef638828db8ed:111:111,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x993c8e4a20115a0d43d4e54e7b3d77e26ca97b19,WETH,845742275651369678,BUSD,912769528951093523449,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655267454
14965614:9:0x3dcb5fba03b1ab2465818908f32399d91aefb49785a1953d6ac101e3f4d6498f:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x18c20f4206bce92d08d9618ac8627100fe5106e5,WETH,293427630099531396,USDC,317578509,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267435
14965614:8:0xfeab37b8ea5fdb8610a9deca69934654000257b3ac3e7c085db0a8b0d4b221a4:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe7e7e3efd2fb364be1f25ebf51c4c27fe64e96a0,WETH,480760329838722950,DAI,519933688599424807008,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267435
14965613:89:0xfd233b7b1cd31d559570543791b7c081c6b93a41ad040ff38dc364e0299417c2:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9dd35c68660f7014ab25f0eaa3feebe577f62a2d,STETH,429395489805797902,USDT,426047749,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267415
14965612:4:0xed878ce4df7c92d9fe0764e9d3f3fd351a40738ac97649a50ec17313befa6ba0:44:44,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc699104fafa74444ca4a4fa09f09dc604d403510,AAVE,8753100720622358669,USDT,469510668,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267406
14965610:79:0x5c75af3a5684d4464954d2547717d3eaab2c362144015e00b3b2d3eba7f2bae3:90:90,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x434664a34422e6933c3941c400817d46c32713cf,WETH,625241636100112450,DAI,676187634351037859958,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267379
14965609:46:0xc2f9813dba0c6b0a9f1900139aea4060ba4f190bf2137c635c7682531260971b:84:84,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1f0d03d396c9b940f820a78c49995cd843653d3b,WETH,502811805743664144,USDC,544196276,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267369
14965601:1:0xa24adcebfee2599e27f3b04a48440f974946c2600999c4459c74bcdfd0abb796:15:15,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1496609bcb753ad8a3c1f8f9ac69dfa8714bea7f,WETH,734694326481664616,DAI,794558759223802940496,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267288
14965601:0:0x22c5e7c55fbcacb34b509eaabe21e4450ef60a3d0d6779823e7dcc6691a2f5c5:8:8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x07f23457d4282e3119244a62448483357ee25cf5,WETH,785897440883911077,DAI,849934010646625394451,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655267288
14965594:7:0x16571ff0fe5b8adc07ef6fe14cf3b5107e7a592c1d2da34506652b40948f7111:46:46,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x43c5a52194551f384d9000604dba6758d97b7905,WBTC,8006369,GUSD,155073,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655267184
14965578:118:0x9846a3042434838be1973cb8ea048ac57cc31f655f891c17768287b4855ba672:248:248,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x96942e59d8f8b5b92c257bc9c8e6c36b73ebb50d,WETH,874420424143901565,USDT,953004755,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655266930
14965578:117:0x1bb70a473398cfe878a6cfdacd178a44e6ce1689c9e046e45c85f7099c3b5adb:232:232,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4a2089ec2b955f1539fe75f035780f5d90ec0fe7,WBTC,12902949,USDC,2506562756,0xabcf5d4be599f1c7f71fcbcae4643a2aa849f4c8,1655266930
14965555:27:0x20fb14983938ccb4a63559e72ed00076ca104fe444574db27985d55776a839ec:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x412d2ed3df2bcc76eac84bbf57bc9221bfa2884e,WBTC,3710417,USDT,725833518,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655266525
14965538:1:0x5e03ebe10cb4d2a5ececc154059ec04b90d707f9e011f92fd4a698d97b40dd75:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x31646e13617ed478cde442162644421d3cb81e94,WBTC,4916752,USDT,972858199,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655266297
14965529:1:0x424f9ba7e1f633eeeacd6096042ddb43736a53bde38366a9d29ae51eb8b260e5:22:22,0xacc030ef66f9dfeae9cbb0cd1b25654b82cfa8d5,0xb67995e195c7ffeaac769365a87d6c19185a2804,AmmWBTC,4682435,AmmUSDC,900572331,0xb5c7ad3cb6506c65da01f2fac2e667dcb9e66e9c,1655266096
14965527:48:0xf33b205ad7ff2930ba585654a08498f8e99bcc7012391dca8d70460c9582c48c:78:78,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe62c0d3423351ab3dfa1c1a403392a5ad58c617b,WBTC,2557081,USDC,507965784,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655266058
14965520:38:0xca9ec747996f72e77665567dfb8cb41a90ebc35062d66d490f660b58b7699dea:90:90,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6df38c8000fc4cb03b95225064492c6aec9f2a23,WBTC,2598654,USDT,519950268,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655265946
14965516:10:0xa0851fb1816712ccb0090d272c0581bdbf9b3340471d0429fb488863a540adf2:69:69,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0a4679137bbe5e589f280bff1638663fe59c3beb,WBTC,1935287,DAI,388782759680388775725,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655265885
14965481:8:0x69ede58894596093c72c6be32b76b558dfb2b0feefc942979c4d9296a4a81c5b:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x13c7b621e93f7deaf80c13e589607a1a0cbedd86,LINK,47880610325833771069,USDC,293299384,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655265367
14965481:7:0xb16171532ededd5360d37f05a38a6c73dc6690cdfb97959dc500f07037c3bd8a:118:118,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x369693ee54fd8b2fbd365375545d791c58dece53,WETH,292809165941671974,USDC,331023827,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655265367
14965481:6:0x98ceb6bdb7c9793f3cedccdb022c1b6afe035f4981455dbeaba1ea76a20cfb45:111:111,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa3b31b5292600d48172cfe3b588a8406a41f42b7,WETH,219470293456365168,USDC,248113464,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655265367
14965472:3:0xbd77c6810f7b5badc39a345abedc4c8efdc2db1373a1f1d04106a8231fff4349:36:36,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x098ec5be559e2f96a476f75d4bcc9201074bb157,WBTC,978529,USDC,198558306,0x8472ee188899569cf6ef42bb2038facae66972d2,1655265282
14965463:12:0xe71980a925c3a8d0e2e9430f14b7372269c77d339d499b653bc49baeb94323a0:107:107,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9326fbf40cd82f9be789f889bd38e003d1910592,WETH,346457987211085722,USDC,391674381,0x8472ee188899569cf6ef42bb2038facae66972d2,1655265131
14965462:2:0x214229cc193f10bc2a34865a1d0ce5d30c261cd3b0bdbaa76558c69d9370d5b5:30:30,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4443fe9449c2ac5e61b0bed0d6528c6ea85c903d,WETH,341090761890270000,USDT,384463210,0x8472ee188899569cf6ef42bb2038facae66972d2,1655265126
14965458:4:0x4dde0fb8c18225fe7118904835735484b16e77bd07345c75eb5326101604aff0:67:67,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x43be26c003d07894ab43aad948320234ab9190d4,WETH,343798329746529000,USDT,387515067,0x8472ee188899569cf6ef42bb2038facae66972d2,1655265095
14965442:7:0xef771181dad2966e1da70f79781d335dc1b9cf6be1328f35afc7f8f174b7a8fc:85:85,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x896e9d96fd56a5e7391156bf8505f9c45b09b0fc,WETH,345505446716142888,USDC,390597524,0x8472ee188899569cf6ef42bb2038facae66972d2,1655264868
14965396:28:0x014cf9f54ea9ef7834f60462d24fc6ebe5cfdd2f9b50b6755b17d354a345b4da:209:209,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3ac5afa0e9f503e9a6049dbe4106cdf8b112e5f6,WETH,352499948075626722,USDC,398504881,0x8472ee188899569cf6ef42bb2038facae66972d2,1655264085
14965294:4:0xc65eb866b3a95ea2c8b3de1f3d4a9ec76d52b95a98b50d2fa7e4765317d85e83:34:34,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x80676045de2d83491c5908146849ddfacb616188,WBTC,989526,USDT,204564456,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655262733
14965004:14:0x3355b26b5055ab684e788f19646bef5c161047d0ce8474a344d3632990df5557:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe9d84f2a2934c6edcf29489389f429f62a273498,KNC,196445732357641728723,DAI,252879058952697905152,0x8472ee188899569cf6ef42bb2038facae66972d2,1655258009
14964936:13:0xa04f2836db673c30ebbcc310a425fee2f0a607d52ca93235a36ec06320314a92:121:121,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbd9a4265d56c03d00c4fb6ac31471e474024a597,WETH,351337535711677494,USDC,401149869,0x8472ee188899569cf6ef42bb2038facae66972d2,1655256981
14964925:20:0xb8f0666faca3be2f1e891e98aabae3f2f9122b1482277cc36b2c8d6cea00211b:175:175,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf9df2f205533eb5bd8a20bee80614539278f8f7d,WETH,438418132658689428,USDC,500576678,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655256843
14964925:16:0x1e80c42d9f6a59842732abad30413fdfb5e71839647c3107fa50fc9fecd74136:155:155,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x93581feeecffa929382ade6259324fe114864c72,WETH,353687634700616538,USDC,403833163,0x8472ee188899569cf6ef42bb2038facae66972d2,1655256843
14964919:2:0xdc4836041595da6548b6b012af2c40e849054836bf81be53e401cb07ae1f05a8:26:26,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72f0e25299179b19277bee076a18841bbf428902,WETH,356882661545656428,USDC,407481178,0x8472ee188899569cf6ef42bb2038facae66972d2,1655256770
14964917:17:0xf35e5b97b09553c9f097c0d0b0183b5c2ce7b17f350d94246c9786ebc6c229d4:65:65,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2eca3a704820680b347a8be34a9d384bd84324e0,WETH,467382994597428118,SUSD,530266623999555186272,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655256741
14964848:14:0x2a47747d68ca51d7bffc39e799ac333d84b00d6fc66f9140a4bc83ea6384b9e4:97:97,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa35f2106b38b7287d4955888377ad103026debb0,WBTC,2319235,SUSD,472286691358086397952,0x8472ee188899569cf6ef42bb2038facae66972d2,1655255779
14964722:5:0xb30c6be1e0aed15d316d4fb25e7f31603d8e1f396340625ee26faab1a02afa57:78:78,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x54cf8930796e1e0c7366c6f04d1ea6ad6fa5b708,WBTC,1672108,USDT,345638727,0x8472ee188899569cf6ef42bb2038facae66972d2,1655253902
14964722:3:0x13f3b3e671649b14ff62f80dc0ce1d577c99ebad011bb59571d22f9a64273b28:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x24dbf1bcbd8de9d55f7d914cced1e585f6c1a3a4,WETH,360683625251055594,FRAX,413242964841882528208,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655253902
14964621:24:0xa783b0347817f6e9b12d123a8542a3048228521d81e19fad2e95d99aafec3b58:109:109,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x40ed4409d9b458eb5aa0b74257a977d0814aaa15,WETH,357426857924862733,USDC,408559323,0x8472ee188899569cf6ef42bb2038facae66972d2,1655252260
14964546:9:0xeffe13568dc2cddc6d3749efff1e292993bf1219c45267e38f33aebd6d4e0b6c:83:83,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa0c942a8bc551aebfef713b2a1438288d1e59eef,WETH,334429498611292132,USDT,385143945,0x8472ee188899569cf6ef42bb2038facae66972d2,1655251045
14964534:8:0xea1032f35a556d7775116db85ee673394a98ccb9918a1b92a90f491be5f0b0b9:228:228,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x84531cdc6db655bcf367bc5d007adef5a23373ed,WETH,303707995793299308,DAI,347718977040176119808,0x8472ee188899569cf6ef42bb2038facae66972d2,1655250908
14964518:18:0xa9b0de3b6b07005c6d86cb8eb05ece221ea2b68d203dbc16c27e9e67603f95e1:103:103,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2d3d5e0edb24e242d6b51101ca2c8b8c05cfe545,WETH,315338159050603693,DAI,361034492359675478016,0x8472ee188899569cf6ef42bb2038facae66972d2,1655250661
14964516:4:0x3caf9907060949d4494ca3d136592f7fab7276635df5a938dc35212660f2b17f:58:58,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x26293c37d547754ec7305343c2bb94727cdf300a,WETH,324642388906646124,DAI,371687018248034451456,0x8472ee188899569cf6ef42bb2038facae66972d2,1655250653
14964515:4:0xc16f8c08b301f3cd556fc086e0d01d762ae8795504bdf943caad9359b1786747:44:44,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x29cae683e022e8feeeeb3645e89622032a3b61f3,WETH,328351097457963018,DAI,375933163761048027136,0x8472ee188899569cf6ef42bb2038facae66972d2,1655250641
14964475:18:0x1588347c394b58aa1b9cce3e893fbdf3d809ac40ee9a24a46d6f5358515e0126:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6bf371cc4b74ab2df644c358dd753b28e7e01972,WETH,386303090886713408,USDC,441184055,0x8472ee188899569cf6ef42bb2038facae66972d2,1655249992
14964456:11:0x384adbc29e16079e47cca808aaa155d9b45e36abab07074c3fe94a22ad6ac8a2:75:75,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7efc7d5c7d86ab57af93e4e59a18a18bb2da41e9,WETH,344758966717026692,DAI,389738200999844249600,0x8472ee188899569cf6ef42bb2038facae66972d2,1655249724
14964452:6:0xb74d3fd0f481d7c88ae9398d679b40adee934952469491a029f8fbc24513c681:80:80,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99e94953369c1c1c236bdcc76d74e31bb268afde,WETH,499588762300092182,FRAX,560528275338324102471,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655249650
14964452:11:0xf8280d3d831232b8e99b0b34e7ecf70ec45b63f137f0e4b56e61926c035cca6d:134:134,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfa8c3b7dc40c7662ae2c555c4b2a5d165eaf06f4,WETH,348528134329429152,DAI,393999115860197507072,0x8472ee188899569cf6ef42bb2038facae66972d2,1655249650
14964435:16:0xbbc4accf1f886a9746007cbea1114f940f7172efd88bd828fd550659ac201c79:119:119,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5c0afc3bfab3492baa1fc2f3c02355df7915398f,WETH,350810418637336557,DAI,396579160082989514752,0x8472ee188899569cf6ef42bb2038facae66972d2,1655249465
14964403:16:0x92aab016c54aa0aa9b92e2528b02e70fa633ff92180e71fc3aedab4dbf664621:143:143,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xac82b5fa98d319290f1d372c0c51c1f2ef49efd9,WETH,434463497577707833,FRAX,487459073085407125767,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655248919
14964403:10:0x67be1f889cbdb3a41feb7ab1f6ce7bde8174cab8eb17598acc67567f6fc94593:75:75,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15060aeb29c137a199813b0c61d2807071ff7fbe,WETH,366001158492794021,DAI,409243882417271668736,0x8472ee188899569cf6ef42bb2038facae66972d2,1655248919
14964332:7:0xd0b73af2a4bebcc7f46829c5eeddfaeb5293ec8951d9e0b74ed9d0bab9ecf8c9:102:102,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf9df2f205533eb5bd8a20bee80614539278f8f7d,WETH,452758037938892126,BUSD,503176486342903287361,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655247682
14964332:5:0x7d5625b40b0f4483edae0582ce37f11d7a577b76ec8399fe616324a1d09578f4:57:57,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4b7d2ca4cd3f8ffed3560db4d3eb54c27c95cd06,WETH,352916168818614759,USDT,392426662,0x8472ee188899569cf6ef42bb2038facae66972d2,1655247682
14964332:4:0xf0fe7cf965ab60ac740a58deb9914e4396b24b2fd8870dd8b0712d5e62503b55:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9f557a99a0ae96ae3bf629962b14df9d4b2f7a28,WETH,227657713270422122,USDT,253144980,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655247682
14964332:2:0x07f00b7602c5ce173819620327c8d09bc683041ccff245af652740b395e02f4c:22:22,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd3342ba6c82d278df4ed1b967786f0537c1f8aa6,WETH,334101958709524911,USDC,373655843,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655247682
14964331:26:0x8b3c995caeb0205a44ac733ab1756e8b25f361f968df40d47874131d7fd259ac:87:87,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf46dc420de3feda15093e33fd3a83b8bff65b9bf,WETH,395131425092105089,USDT,439368099,0x8472ee188899569cf6ef42bb2038facae66972d2,1655247670
14964293:10:0x54210823fe50246c9872e5e5de1fb466418b581b53754ca13366e4df546965cd:135:135,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15e159f6444e2a8101ff1e5209d71eac8672a9db,AAVE,6784902052134966395,USDT,366199453,0x8472ee188899569cf6ef42bb2038facae66972d2,1655247104
14964213:14:0x51ad1b91403050cc4aee213b85ac88c968ac144b9ba0c39a4a52e628aff46036:113:113,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x261ad2b342d00bd77cbc01f31a238b00b1801b84,WETH,355847135417191377,USDT,395685763,0x8472ee188899569cf6ef42bb2038facae66972d2,1655246009
14964201:17:0x9c24304a6a71af105c1c93230d7a7bd93c4a89dc4d04f7a421d96ccf96d7a9b7:145:145,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcbb84bf0cda385cfdb45d9aa90843699c4c14139,WETH,356537720434372614,USDT,396453662,0x8472ee188899569cf6ef42bb2038facae66972d2,1655245873
14964112:2:0xb42b0924066f05fce2851d8b3b3969b77cd076473ff31f1efafedcf715606606:40:40,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x862fb932860ac244ab71034fc9ac793fa2d729d8,WETH,369276847423174437,USDC,408736729,0x8472ee188899569cf6ef42bb2038facae66972d2,1655244560
14964106:3:0xbce0b812ccfbad86e35caa4b94fdaabf0544c736e4717b0e93c36e9016e9120e:54:54,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x51b4729e6af574cf3f65ace1ecb877a800cbd9da,WETH,370166422898807366,USDC,409721362,0x8472ee188899569cf6ef42bb2038facae66972d2,1655244466
14964104:282:0x370d8029b1711ac9a55e5b88e83fb4a606040f84a572d98c37a35b9151b2eaf7:421:421,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x36711abc93b49f213929d79b031226f380ba600b,WETH,295754050927658966,USDC,327357494,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655244424
14964104:20:0x94016f9278a5f81031195d60fa6ae4eb8a19364bf704a23a8012d6151ebb3d99:63:63,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa977df34c6c311212fd427d4798dadd45652182d,WETH,335433995096337018,USDC,371277525,0x8472ee188899569cf6ef42bb2038facae66972d2,1655244424
14964103:0:0x8ad61c79ecb641652ba1d02d652324f61e6aa6c3b30d96b6981aa097fd3edd35:16:16,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb779b1b4c185ab32d4a60ccd5cf4a240050ee133,WETH,461824095535783035,BUSD,513252126363239389679,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1655244411
14964101:7:0x2734e67fc25ec915fb11e8b8c123c9ed90767ff9cd5d75a39da5bfa3ed9ba48d:56:56,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa19c2d21d07a83a6a4bd49d0b699efeb23883b2f,WETH,371428194542500421,USDC,411117963,0x8472ee188899569cf6ef42bb2038facae66972d2,1655244389
14964091:17:0x0dc99063c33e8ac962d4ab1d2906abd18176adb523ac2786aa8d6f2bdc93322a:156:156,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x31df5f1437ec5fa7be165a84ed9635e9b0f57536,WETH,397411618229395963,USDC,439877902,0x8472ee188899569cf6ef42bb2038facae66972d2,1655244309
14964054:16:0x7d723cef746da5b8729ee537adf20a7983d5c7c2942f0b754e5c846fc150ddab:143:143,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x57fb11c5ebb11015a0c429dc543c1e56f5ee09cf,WETH,290521125122950668,USDT,323046223,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655243783
14963993:21:0x629091f6b84a11b6bdb8f39ec9a7337660c609c60f83e34f80a9a5f68668626c:165:165,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf1af8bf0e1a5594ae2ccd9a84729da7303b5bff3,WETH,369679828529469365,USDT,411067086,0x8472ee188899569cf6ef42bb2038facae66972d2,1655242765
14963985:13:0xc85f8ca1156514ee74057faa0a85157d91296aae3e45c4f0139a86e5e5dc587b:126:126,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7510a6e98ef606c998571f2e91991c016c35df1a,WETH,374978109080860016,USDT,416958532,0x8472ee188899569cf6ef42bb2038facae66972d2,1655242687
